chapter_0 ,_1 the_1	545731	323242	1600	2009	1112396555697	0.298118
chapter_0 of_1 the_1	493138	301487	1590	2009	1112396559340	0.269388
Usama_0 bin_1 Laden_1	4113	1092	1979	2009	1112402849520	0.46172
Usama_0 Bin_1 Laden_1	2521	658	1979	2009	1112406728789	0.283004
Usama_0 bin_1 Ladin_1	2274	490	1979	2009	1112407796291	0.255276
draw_0 attention_1 to_1	307420	222849	1592	2009	1112396583831	0.408042
draw_0 up_1 a_1	227256	169938	1563	2009	1112396608812	0.301639
draw_0 a_1 line_1	218727	127994	1674	2009	1112396612651	0.290319
tradition_0 of_1 the_1	613348	339048	1500	2009	1112396551999	0.517365
tradition_0 ,_1 and_1	327747	230408	1500	2009	1112396579731	0.276458
tradition_0 ,_1 the_1	244427	177494	1500	2009	1112396602022	0.206177
extreme_0 cases_1 ,_1	148388	118472	1763	2009	1112396661964	0.432749
extreme_0 ,_1 and_1	114047	99933	1590	2009	1112396710110	0.332599
extreme_0 ,_1 the_1	80461	69176	1721	2009	1112396800466	0.234651
intolerance_0 ,_1 and_1	35621	30500	1793	2009	1112397203212	0.479576
intolerance_0 of_1 the_1	30974	27072	1637	2009	1112397314162	0.417012
intolerance_0 ,_1 the_1	7681	7299	1802	2009	1112399914659	0.103412
minority_0 of_1 the_1	223154	152575	1607	2009	1112396610627	0.539595
minority_0 groups_1 ._1	99221	58168	1878	2009	1112396741692	0.23992
minority_0 groups_1 ,_1	91183	58580	1851	2009	1112396763850	0.220484
Ibn_0 al_1 -_1	91278	9089	1846	2009	1112396763555	0.680641
ibn_0 al_1 -_1	29485	6058	1875	2009	1112397357637	0.219863
Ibn_0 '_1 Arabi_1	13343	1389	1882	2009	1112398451340	0.0994959
founders_0 of_1 the_1	407951	249393	1563	2009	1112396567593	0.869287
Founders_0 '_1 Day_1	37674	4786	1870	2009	1112397163208	0.080278
founders_0 of_1 our_1	23669	19629	1728	2009	1112397578163	0.0504353
Wahhabism_0 ,_1 the_1	406	348	1903	2009	1112453319283	0.40198
Wahhabism_0 and_1 the_1	308	229	1880	2009	1112469621044	0.30495
Wahhabism_0 ,_1 a_1	296	284	1882	2009	1112472309663	0.293069
brotherhood_0 of_1 man_1	91955	63596	1800	2009	1112396761581	0.577193
brotherhood_0 ,_1 and_1	36026	31275	1579	2009	1112397194943	0.226132
Brotherhood_0 of_1 Locomotive_1	31333	10672	1811	2009	1112397304522	0.196674
Sayyid_0 Qutb_1 ,_1	4658	1967	1950	2009	1112402117300	0.441182
Sayyid_0 Ahmad_1 Khan_1	4196	1265	1893	2009	1112402725631	0.397424
Sayyid_0 al_1 -_1	1704	773	1903	2009	1112411386254	0.161394
Qutb_0 al_1 -_1	2840	620	1903	2009	1112405613834	0.517398
Qutb_0 ,_1 Sayyid_1	1555	1154	1955	2009	1112412740925	0.283294
Qutb_0 -_1 ud_1	1094	403	1894	2009	1112419141208	0.199308
Wolfowitz_0 ,_1 Paul_1	3615	3370	1971	2009	1112403706893	0.489705
Wolfowitz_0 ,_1 J._1	2150	1043	1941	2009	1112408420633	0.291249
Wolfowitz_0 ,_1 "_1	1617	876	1940	2009	1112412149118	0.219046
O'Keefe_0 ,_1 and_1	3147	2242	1828	2009	1112404750039	0.355192
O'Keefe_0 ,_1 "_1	2948	1941	1826	2009	1112405290524	0.332731
O'Keefe_0 ,_1 J._1	2765	1605	1816	2009	1112405853260	0.312077
next_0 to_1 the_1	2476550	971097	1545	2009	1112396532851	0.434043
next_0 day_1 ,_1	1972640	802364	1500	2009	1112396534109	0.345728
next_0 morning_1 ,_1	1256575	574958	1563	2009	1112396538313	0.220229
airplanes_0 ,_1 and_1	39075	32849	1891	2009	1112397138430	0.674393
airplanes_0 ,_1 the_1	9637	7894	1898	2009	1112399217054	0.166324
airplanes_0 in_1 the_1	9229	7613	1900	2009	1112399338364	0.159283
firearm_0 in_1 the_1	3305	2543	1856	2009	1112404366438	0.358499
firearm_0 ,_1 and_1	3239	2765	1840	2009	1112404522883	0.35134
firearm_0 -_1 related_1	2675	1110	1975	2009	1112406159193	0.290162
inspection_0 of_1 the_1	561128	335721	1563	2009	1112396554777	0.756578
inspection_0 ,_1 and_1	103996	82672	1713	2009	1112396730513	0.140219
Inspection_0 of_1 the_1	76542	51238	1705	2009	1112396816317	0.103203
checked_0 by_1 the_1	159304	127842	1607	2009	1112396651137	0.518934
checked_0 his_1 watch_1	73932	35619	1924	2009	1112396827969	0.240834
checked_0 ,_1 and_1	73747	65524	1683	2009	1112396828816	0.240232
luggage_0 ,_1 and_1	43313	37580	1777	2009	1112397072891	0.600902
luggage_0 in_1 the_1	16239	14920	1753	2009	1112398094641	0.225291
luggage_0 ._1 "_1	12528	11440	1800	2009	1112398581141	0.173807
Matt_0 said_1 ._1	35306	4570	1890	2009	1112397209602	0.41269
Matt_0 ,_1 "_1	28129	9138	1803	2009	1112397400831	0.328798
Matt_0 said_1 ,_1	22116	4620	1875	2009	1112397656897	0.258512
Kormann_0 ,_1 and_1	60	56	1882	2009	1112705873997	1
Select_0 Committee_1 on_1	172941	53006	1766	2009	1112396639709	0.492371
select_0 one_1 of_1	89468	59285	1731	2009	1112396769092	0.25472
select_0 the_1 best_1	88832	68835	1637	2009	1112396771076	0.252909
approached_0 ,_1 the_1	119607	105147	1563	2009	1112396700316	0.357752
approached_0 ,_1 and_1	110562	91341	1563	2009	1112396716734	0.330698
approached_0 by_1 a_1	104160	88617	1600	2009	1112396730180	0.311549
vehicles_0 ,_1 and_1	116523	83907	1600	2009	1112396705723	0.578496
vehicles_0 in_1 the_1	45814	33001	1800	2009	1112397040171	0.227451
vehicles_0 for_1 the_1	39087	34788	1807	2009	1112397138220	0.194053
women_0 ,_1 and_1	1822626	797887	1563	2009	1112396534747	0.36622
women_0 and_1 children_1	1606147	587924	1563	2009	1112396535799	0.322723
women_0 in_1 the_1	1548089	562887	1500	2009	1112396536130	0.311057
inside_0 of_1 the_1	994994	485519	1621	2009	1112396541482	0.555624
inside_0 and_1 outside_1	497351	313560	1590	2009	1112396559029	0.277731
inside_0 ,_1 and_1	298422	228526	1590	2009	1112396585912	0.166645
ambush_0 ,_1 and_1	24639	21414	1590	2009	1112397534138	0.562804
ambush_0 in_1 the_1	10921	10009	1590	2009	1112398893186	0.249458
ambush_0 on_1 the_1	8219	7545	1768	2009	1112399689617	0.187738
defense_0 of_1 the_1	907140	392137	1545	2009	1112396543031	0.720587
defense_0 ,_1 and_1	214715	147161	1607	2009	1112396614599	0.170559
defense_0 against_1 the_1	137035	109600	1680	2009	1112396675277	0.108854
ultimate_0 goal_1 of_1	157217	124432	1500	2009	1112396653021	0.521969
ultimate_0 source_1 of_1	89341	69998	1773	2009	1112396769478	0.296617
ultimate_0 purpose_1 of_1	54642	47038	1766	2009	1112396949552	0.181414
83_0 ,_1 84_1	326678	191978	1572	2009	1112396579899	0.479242
83_0 )_1 ._1	188107	112191	1596	2009	1112396629222	0.275956
83_0 ,_1 85_1	166871	115478	1711	2009	1112396644473	0.244802
pushed_0 into_1 the_1	156471	130769	1607	2009	1112396653762	0.350848
pushed_0 through_1 the_1	144861	111870	1800	2009	1112396665810	0.324815
pushed_0 open_1 the_1	144648	97564	1621	2009	1112396666048	0.324337
gate_0 of_1 the_1	375720	220020	1563	2009	1112396571800	0.483959
gate_0 ,_1 and_1	309750	196064	1563	2009	1112396583361	0.398984
gate_0 to_1 the_1	90876	75376	1693	2009	1112396764794	0.117056
8:20_0 )_1 ._1	4445	3517	1836	2009	1112402382730	0.746056
8:20_0 )_1 ,_1	997	870	1905	2009	1112421199833	0.167338
8:20_0 a.m._1 ,_1	516	473	1888	2009	1112442065202	0.0866062
207_0 ,_1 208_1	237885	135339	1582	2009	1112396604463	0.545645
207_0 ,_1 209_1	120183	81388	1764	2009	1112396699416	0.275668
207_0 )_1 ._1	77902	56591	1728	2009	1112396810639	0.178687
throughout_0 the_1 world_1	1438789	628495	1507	2009	1112396536864	0.438485
throughout_0 the_1 country_1	1212538	518113	1563	2009	1112396538728	0.369533
throughout_0 the_1 year_1	629947	295724	1590	2009	1112396551269	0.191982
harder_0 and_1 harder_1	119836	102479	1760	2009	1112396699955	0.473456
harder_0 than_1 the_1	68322	61024	1666	2009	1112396856210	0.269931
harder_0 ,_1 and_1	64951	60070	1594	2009	1112396875649	0.256613
legislative_0 and_1 executive_1	106163	60804	1680	2009	1112396725779	0.367401
legislative_0 history_1 of_1	100099	29396	1600	2009	1112396739514	0.346415
legislative_0 ,_1 executive_1	82695	44440	1768	2009	1112396791933	0.286184
set_0 up_1 a_1	2045313	946798	1563	2009	1112396533879	0.414098
set_0 forth_1 in_1	1690553	488986	1505	2009	1112396535370	0.342272
set_0 out_1 to_1	1203340	679064	1500	2009	1112396538829	0.24363
allocating_0 resources_1 to_1	7934	6814	1935	2009	1112399805176	0.414785
allocating_0 resources_1 ._1	5719	5124	1938	2009	1112401084840	0.298986
allocating_0 resources_1 ,_1	5475	4949	1937	2009	1112401287454	0.28623
resources_0 of_1 the_1	977319	478082	1582	2009	1112396541779	0.509258
resources_0 ,_1 and_1	691011	380119	1584	2009	1112396548844	0.36007
resources_0 in_1 the_1	250772	163802	1746	2009	1112396599683	0.130672
manuals_0 ,_1 and_1	37826	30821	1590	2009	1112397160405	0.493348
manuals_0 ,_1 etc._1	28386	14339	1839	2009	1112397392400	0.370226
manuals_0 of_1 the_1	10460	9230	1624	2009	1112399000668	0.136425
demonstrating_0 that_1 the_1	94772	79289	1674	2009	1112396753460	0.748647
demonstrating_0 to_1 the_1	16905	16167	1652	2009	1112398029523	0.13354
demonstrating_0 that_1 it_1	14914	14307	1794	2009	1112398241473	0.117812
visas_0 ,_1 and_1	7560	6445	1816	2009	1112399969545	0.495283
visas_0 to_1 the_1	4304	3578	1922	2009	1112402573155	0.281971
visas_0 for_1 the_1	3400	2860	1924	2009	1112404153118	0.222746
Reportedly_0 ,_1 the_1	9226	7548	1933	2009	1112399339279	0.434267
reportedly_0 said_1 ,_1	7422	6794	1941	2009	1112400034481	0.349353
reportedly_0 said_1 that_1	4597	4075	1941	2009	1112402191149	0.21638
circulated_0 in_1 the_1	65442	57099	1500	2009	1112396872716	0.412524
circulated_0 among_1 the_1	46638	42635	1590	2009	1112397030287	0.29399
circulated_0 through_1 the_1	46558	38675	1563	2009	1112397031238	0.293486
awareness_0 of_1 the_1	1160996	534030	1500	2009	1112396539279	0.861889
awareness_0 ,_1 and_1	95204	70681	1689	2009	1112396752294	0.0706767
awareness_0 of_1 their_1	90836	74850	1798	2009	1112396764915	0.067434
considerations_0 of_1 the_1	114672	96167	1607	2009	1112396709019	0.352408
considerations_0 ,_1 and_1	114542	100476	1579	2009	1112396709242	0.352008
considerations_0 ,_1 the_1	96182	84879	1746	2009	1112396749625	0.295584
possibility_0 of_1 a_1	1056657	618239	1590	2009	1112396540598	0.489836
possibility_0 that_1 the_1	657146	408426	1579	2009	1112396550081	0.304634
possibility_0 of_1 the_1	443361	309041	1600	2009	1112396563687	0.20553
filled_0 with_1 the_1	1034332	598744	1563	2009	1112396540912	0.500099
filled_0 with_1 a_1	672120	438498	1640	2009	1112396549538	0.32497
filled_0 with_1 water_1	361801	215669	1507	2009	1112396573874	0.174931
prominent_0 in_1 the_1	366605	245063	1616	2009	1112396573109	0.587984
prominent_0 part_1 in_1	140031	98023	1579	2009	1112396671500	0.22459
prominent_0 role_1 in_1	116859	93341	1705	2009	1112396705124	0.187426
fly_0 in_1 the_1	136069	114561	1500	2009	1112396676458	0.361053
fly_0 ,_1 and_1	128895	99743	1596	2009	1112396686065	0.342017
fly_0 to_1 the_1	111903	92870	1607	2009	1112396714209	0.29693
laden_0 with_1 the_1	83069	72160	1592	2009	1112396790611	0.534347
laden_0 ,_1 and_1	44564	36120	1584	2009	1112397056099	0.286661
laden_0 with_1 a_1	27826	26151	1572	2009	1112397410927	0.178993
conclusions_0 about_1 the_1	197155	146243	1713	2009	1112396623721	0.392362
conclusions_0 of_1 the_1	163565	126057	1785	2009	1112396647333	0.325513
conclusions_0 can_1 be_1	141763	111188	1590	2009	1112396669371	0.282125
undated_0 )_1 ._1	22812	11819	1856	2009	1112397620383	0.433903
undated_0 ,_1 but_1	17733	13793	1726	2009	1112397955403	0.337296
undated_0 )_1 ,_1	12029	7755	1841	2009	1112398669414	0.228801
impatient_0 with_1 the_1	67695	61623	1572	2009	1112396859639	0.411065
impatient_0 ,_1 and_1	53672	49745	1637	2009	1112396958035	0.325913
impatient_0 of_1 the_1	43315	37395	1586	2009	1112397072854	0.263022
review_0 of_1 the_1	2029500	726265	1604	2009	1112396533927	0.741506
Review_0 of_1 the_1	363628	185679	1624	2009	1112396573587	0.132857
Review_0 ,_1 Vol_1	343869	76821	1669	2009	1112396576860	0.125637
alliance_0 with_1 the_1	463385	226242	1545	2009	1112396561819	0.684125
alliance_0 between_1 the_1	118931	88045	1637	2009	1112396701489	0.175585
alliance_0 of_1 the_1	95024	66974	1607	2009	1112396752753	0.14029
leader_0 of_1 the_1	2102166	743588	1500	2009	1112396533714	0.756483
leader_0 in_1 the_1	414174	272768	1607	2009	1112396566840	0.149044
leader_0 of_1 a_1	262527	196719	1572	2009	1112396595777	0.0944727
renowned_0 for_1 its_1	64793	47758	1666	2009	1112396876586	0.392402
renowned_0 for_1 his_1	58166	48564	1660	2009	1112396921221	0.352267
renowned_0 for_1 their_1	42160	37325	1637	2009	1112397089406	0.255331
Ahmed_0 ,_1 "_1	6306	3704	1804	2009	1112400659424	0.387156
Ahmed_0 ,_1 and_1	5553	4032	1764	2009	1112401220849	0.340926
Ahmed_0 et_1 al_1	4429	2147	1954	2009	1112402403691	0.271918
Shah_0 of_1 Iran_1	34357	20053	1807	2009	1112397230241	0.480712
Shah_0 of_1 Persia_1	21205	14237	1805	2009	1112397708886	0.296694
Shah_0 ,_1 and_1	15909	9521	1794	2009	1112398128650	0.222594
Massoud_0 ,_1 the_1	678	517	1816	2009	1112431896784	0.415696
Massoud_0 '_1 s_1	491	173	1917	2009	1112444206648	0.301042
Massoud_0 Barzani_1 ,_1	462	275	1972	2009	1112446956045	0.283262
Berger_0 ,_1 "_1	23245	14625	1760	2009	1112397598766	0.400555
Berger_0 ,_1 Peter_1	19325	12974	1809	2009	1112397831218	0.333006
Berger_0 and_1 Luckmann_1	15462	5833	1809	2009	1112398177720	0.266439
eager_0 to_1 get_1	144680	121346	1637	2009	1112396666014	0.379613
eager_0 to_1 see_1	121334	104092	1740	2009	1112396697510	0.318357
eager_0 to_1 be_1	115111	100452	1590	2009	1112396708206	0.30203
responsibly_0 ,_1 and_1	4979	4756	1818	2009	1112401760570	0.423025
responsibly_0 in_1 the_1	4547	4174	1877	2009	1112402252894	0.386321
responsibly_0 ._1 "_1	2244	2151	1882	2009	1112407943984	0.190654
George_0 W._1 Bush_1	308203	60151	1838	2009	1112396583688	0.368817
George_0 Washington_1 ,_1	307712	142266	1663	2009	1112396583775	0.368229
George_0 ,_1 "_1	219738	95088	1637	2009	1112396612204	0.262954
text_0 of_1 the_1	1089560	416691	1500	2009	1112396540122	0.632088
text_0 ,_1 and_1	383861	222513	1505	2009	1112396570671	0.22269
text_0 ,_1 the_1	250326	164455	1545	2009	1112396599852	0.145222
italicized_0 in_1 the_1	9245	7520	1599	2009	1112399333571	0.40343
italicized_0 words_1 in_1	9002	5156	1831	2009	1112399410482	0.392826
italicized_0 words_1 are_1	4669	3743	1846	2009	1112402104781	0.203744
underlined_0 by_1 the_1	32537	27150	1789	2009	1112397273212	0.588075
underlined_0 in_1 the_1	14934	12364	1811	2009	1112398239187	0.269918
underlined_0 the_1 importance_1	7857	7130	1777	2009	1112399838070	0.142008
original_0 ,_1 and_1	173336	137166	1563	2009	1112396639408	0.399549
original_0 )_1 ._1	134288	54184	1801	2009	1112396678704	0.309541
original_0 work_1 (_1	126205	123725	1770	2009	1112396689934	0.29091
indicating_0 that_1 the_1	599241	343862	1600	2009	1112396552703	0.776297
indicating_0 that_1 it_1	87556	73372	1607	2009	1112396775228	0.113426
indicating_0 that_1 they_1	85125	73388	1600	2009	1112396783354	0.110277
closed_0 the_1 door_1	852812	346276	1751	2009	1112396544204	0.376286
closed_0 his_1 eyes_1	737260	274791	1648	2009	1112396547287	0.325301
closed_0 her_1 eyes_1	676324	214123	1764	2009	1112396549371	0.298414
81_0 ,_1 82_1	313142	186345	1572	2009	1112396582620	0.478549
81_0 )_1 ._1	183765	111359	1608	2009	1112396632004	0.280833
81_0 ,_1 83_1	157450	109387	1711	2009	1112396652794	0.240618
Nashiri_0 ,_1 Abd_1	59	56	2003	2009	1112710254170	0.551402
Nashiri_0 ,_1 the_1	48	46	1979	2009	1112765430301	0.448598
instant_0 ,_1 and_1	192020	136113	1563	2009	1112396626718	0.488321
instant_0 ,_1 the_1	110074	85805	1592	2009	1112396717710	0.279926
instant_0 of_1 time_1	91131	49444	1563	2009	1112396764019	0.231753
status_0 of_1 the_1	1544691	624509	1500	2009	1112396536157	0.644202
status_0 ,_1 and_1	456651	265219	1591	2009	1112396562458	0.190443
status_0 of_1 a_1	396494	262909	1500	2009	1112396568983	0.165355
from_0 time_1 to_1	4387296	1392365	1500	2009	1112396530970	0.416996
from_0 which_1 the_1	3160013	1271322	1500	2009	1112396531890	0.300348
from_0 the_1 first_1	2973879	1300272	1507	2009	1112396532088	0.282656
Coll_0 ._1 )_1	38006	4515	1816	2009	1112397157084	0.525003
Coll_0 ,_1 PA_1	17360	81	1961	2009	1112397987910	0.239806
Coll_0 ,_1 NY_1	17026	112	1878	2009	1112398018240	0.235192
ghost_0 of_1 a_1	131977	99445	1743	2009	1112396681844	0.457401
ghost_0 of_1 the_1	78878	62274	1685	2009	1112396806738	0.273372
Ghost_0 ,_1 and_1	77682	42287	1579	2009	1112396811581	0.269227
wars_0 ,_1 and_1	212968	162842	1582	2009	1112396615424	0.398776
wars_0 of_1 the_1	200176	130620	1572	2009	1112396621985	0.374824
Wars_0 of_1 the_1	120910	58551	1607	2009	1112396698214	0.2264
develop_0 in_1 the_1	277178	179100	1709	2009	1112396591450	0.454449
develop_0 their_1 own_1	170861	129965	1777	2009	1112396641305	0.280136
develop_0 into_1 a_1	161882	132383	1712	2009	1112396648830	0.265415
version_0 of_1 the_1	3505131	1079125	1500	2009	1112396531569	0.804742
version_0 of_1 this_1	498559	301088	1559	2009	1112396558921	0.114464
version_0 of_1 a_1	351907	252398	1658	2009	1112396575490	0.0807942
head_0 of_1 the_1	6516461	1549450	1500	2009	1112396530360	0.638518
head_0 ,_1 and_1	2339082	905965	1545	2009	1112396533130	0.229196
head_0 of_1 a_1	1350062	701890	1505	2009	1112396537554	0.132286
combat_0 ,_1 and_1	83919	66518	1637	2009	1112396787532	0.49211
combat_0 with_1 the_1	50297	43606	1662	2009	1112396990021	0.294947
combat_0 ,_1 the_1	36313	30692	1607	2009	1112397189041	0.212943
shortly_0 after_1 the_1	693840	454170	1500	2009	1112396548743	0.52723
Shortly_0 after_1 the_1	354500	255098	1607	2009	1112396575050	0.269375
shortly_0 before_1 the_1	267671	202716	1500	2009	1112396594226	0.203396
Indianapolis_0 ,_1 IN_1	149661	58158	1790	2009	1112396660562	0.38153
Indianapolis_0 ,_1 Ind._1	125092	44517	1731	2009	1112396691583	0.318897
Indianapolis_0 ,_1 Indiana_1	117512	61993	1742	2009	1112396703961	0.299573
notifying_0 him_1 of_1	7697	7252	1815	2009	1112399907614	0.389406
notifying_0 him_1 that_1	6189	5868	1809	2009	1112400738248	0.313113
notifying_0 them_1 of_1	5880	5597	1770	2009	1112400959882	0.297481
missing_0 from_1 the_1	187630	154256	1591	2009	1112396629566	0.452434
missing_0 ,_1 and_1	113897	99912	1588	2009	1112396710390	0.274641
missing_0 and_1 blurred_1	113185	110913	1770	2009	1112396711721	0.272924
crashed_0 into_1 the_1	93689	70578	1806	2009	1112396756465	0.485279
crashed_0 to_1 the_1	55742	45910	1824	2009	1112396940253	0.288726
crashed_0 through_1 the_1	43631	38193	1787	2009	1112397068474	0.225995
rootless_0 ,_1 and_1	1878	1829	1835	2009	1112410071777	0.665014
rootless_0 ,_1 "_1	481	464	1930	2009	1112445174845	0.170326
rootless_0 ,_1 the_1	465	452	1884	2009	1112446715067	0.16466
experienced_0 in_1 the_1	301326	240944	1500	2009	1112396585233	0.442355
experienced_0 by_1 the_1	279417	200655	1648	2009	1112396590782	0.410192
experienced_0 ,_1 and_1	100443	91280	1646	2009	1112396738703	0.147453
Ramzi_0 Yousef_1 ,_1	2407	1223	1979	2009	1112407195213	0.54457
Ramzi_0 Ahmed_1 Yousef_1	1321	631	1979	2009	1112415455434	0.298869
Ramzi_0 bin_1 al_1	692	316	1979	2009	1112431232475	0.156561
Yousef_0 '_1 s_1	1205	337	1917	2009	1112417175183	0.408613
Yousef_0 ,_1 the_1	897	642	1830	2009	1112423772949	0.304171
Yousef_0 ,_1 Ramzi_1	847	709	1993	2009	1112425274046	0.287216
Mohammed_0 ,_1 and_1	18581	13272	1734	2009	1112397886359	0.384215
Mohammed_0 ,_1 the_1	15388	11202	1734	2009	1112398185979	0.31819
Mohammed_0 Ali_1 ,_1	14392	7385	1800	2009	1112398305978	0.297595
though_0 it_1 is_1	1554463	807226	1545	2009	1112396536090	0.381217
though_0 it_1 was_1	1394446	750646	1559	2009	1112396537231	0.341974
though_0 he_1 had_1	1128724	549366	1563	2009	1112396539648	0.276809
necessarily_0 mean_1 that_1	217352	172611	1600	2009	1112396613307	0.5311
necessarily_0 have_1 to_1	107231	93593	1590	2009	1112396723518	0.262019
necessarily_0 the_1 same_1	84666	74620	1681	2009	1112396784854	0.206881
formal_0 and_1 informal_1	249561	133048	1777	2009	1112396600150	0.577307
formal_0 or_1 informal_1	92732	68589	1800	2009	1112396759281	0.214516
formal_0 education_1 ,_1	89992	69890	1717	2009	1112396767524	0.208177
someone_0 else_1 ._1	726424	439556	1732	2009	1112396547670	0.462428
someone_0 who_1 is_1	464902	280110	1614	2009	1112396561689	0.295948
someone_0 else_1 ,_1	379566	275170	1713	2009	1112396571256	0.241625
organization_0 of_1 the_1	1742006	619737	1500	2009	1112396535131	0.604084
organization_0 ,_1 and_1	685899	376642	1600	2009	1112396549016	0.237852
organization_0 ,_1 the_1	455812	270591	1600	2009	1112396562529	0.158064
joining_0 in_1 the_1	114458	100909	1586	2009	1112396709381	0.585631
joining_0 the_1 two_1	40819	31751	1643	2009	1112397109844	0.208853
joining_0 of_1 the_1	40167	34458	1661	2009	1112397120188	0.205517
projects_0 in_1 the_1	287036	228729	1770	2009	1112396588663	0.413991
projects_0 ,_1 and_1	251252	175368	1624	2009	1112396599514	0.36238
projects_0 ,_1 or_1	155050	148508	1750	2009	1112396655145	0.223628
linked_0 to_1 the_1	963957	457500	1590	2009	1112396541995	0.642643
linked_0 with_1 the_1	304799	206161	1666	2009	1112396584406	0.203201
linked_0 to_1 a_1	231233	160253	1703	2009	1112396607181	0.154156
Associates_0 ,_1 Inc._1	279082	91743	1815	2009	1112396590883	0.602706
associates_0 ,_1 and_1	103950	88159	1637	2009	1112396730615	0.224491
associates_0 in_1 the_1	80016	66938	1767	2009	1112396802166	0.172803
agents_0 of_1 the_1	431733	244530	1572	2009	1112396564894	0.460101
agents_0 ,_1 and_1	293205	194527	1600	2009	1112396587175	0.312471
agents_0 in_1 the_1	213405	149063	1586	2009	1112396615222	0.227427
analysts_0 ,_1 and_1	33672	26734	1803	2009	1112397245911	0.507131
analysts_0 of_1 the_1	17861	16042	1818	2009	1112397944477	0.269003
analysts_0 in_1 the_1	14864	12193	1855	2009	1112398247463	0.223866
specialize_0 in_1 the_1	63274	49761	1743	2009	1112396886061	0.606974
specialize_0 in_1 a_1	21526	17621	1893	2009	1112397690118	0.206494
specialize_0 in_1 one_1	19445	15664	1879	2009	1112397822747	0.186532
disciplines_0 ,_1 and_1	46450	37560	1721	2009	1112397032518	0.438323
disciplines_0 such_1 as_1	34275	28578	1590	2009	1112397232082	0.323434
disciplines_0 of_1 the_1	25247	19653	1590	2009	1112397508290	0.238242
matters_0 ,_1 and_1	388315	289220	1505	2009	1112396570076	0.47893
matters_0 worse_1 ,_1	217347	163816	1774	2009	1112396613311	0.268066
matters_0 relating_1 to_1	205135	131436	1624	2009	1112396619480	0.253004
Bureau_0 of_1 the_1	936846	190780	1743	2009	1112396542474	0.562188
Bureau_0 of_1 Labor_1	439981	98645	1766	2009	1112396564035	0.264027
Bureau_0 of_1 Standards_1	289600	79680	1746	2009	1112396588041	0.173785
121_0 ,_1 122_1	328946	187124	1586	2009	1112396579494	0.520631
121_0 ,_1 123_1	172494	116470	1726	2009	1112396640046	0.27301
121_0 )_1 ._1	130382	86116	1500	2009	1112396683969	0.206359
vulnerable_0 to_1 the_1	186109	144392	1777	2009	1112396630533	0.654908
vulnerable_0 to_1 a_1	51009	42398	1823	2009	1112396982893	0.179498
vulnerable_0 ,_1 and_1	47058	43110	1801	2009	1112397025338	0.165595
facilities_0 ,_1 and_1	390421	224340	1746	2009	1112396569797	0.53177
facilities_0 for_1 the_1	187725	129057	1600	2009	1112396629506	0.25569
facilities_0 in_1 the_1	156045	109817	1777	2009	1112396654173	0.21254
gates_0 of_1 the_1	362384	228825	1563	2009	1112396573788	0.605836
gates_0 ,_1 and_1	158288	115382	1559	2009	1112396652064	0.264627
gates_0 of_1 hell_1	77483	51182	1563	2009	1112396812411	0.129537
boarding_0 -_1 school_1	80418	49991	1748	2009	1112396800634	0.416014
boarding_0 school_1 ,_1	58819	43792	1746	2009	1112396916384	0.304279
boarding_0 school_1 ._1	54069	40727	1762	2009	1112396954467	0.279707
sources_0 of_1 information_1	594717	328895	1559	2009	1112396552946	0.441612
sources_0 of_1 the_1	445166	282438	1586	2009	1112396563540	0.330562
sources_0 ,_1 and_1	306812	231109	1591	2009	1112396583956	0.227826
strategies_0 ,_1 and_1	180611	108542	1801	2009	1112396634152	0.56342
strategies_0 for_1 the_1	71147	54040	1920	2009	1112396841344	0.221945
strategies_0 of_1 the_1	68804	51838	1705	2009	1112396853554	0.214636
transportation_0 ,_1 and_1	297861	189345	1607	2009	1112396586060	0.619639
transportation_0 of_1 the_1	93296	64938	1624	2009	1112396757647	0.194083
transportation_0 and_1 communication_1	89544	55388	1820	2009	1112396768884	0.186278
campaign_0 against_1 the_1	261588	159558	1563	2009	1112396596070	0.405497
campaign_0 ,_1 and_1	220034	139949	1648	2009	1112396612080	0.341082
campaign_0 for_1 the_1	163483	111307	1600	2009	1112396647396	0.253421
talking_0 about_1 the_1	749550	472441	1609	2009	1112396546918	0.379274
talking_0 about_1 ._1	670942	396988	1703	2009	1112396549581	0.339498
talking_0 about_1 ?_1	555784	273616	1681	2009	1112396555083	0.281228
points_0 out_1 that_1	1347185	531008	1500	2009	1112396537583	0.384836
points_0 of_1 the_1	1094121	522546	1500	2009	1112396540075	0.312546
points_0 of_1 view_1	1059371	526628	1505	2009	1112396540555	0.302619
Qandahar_0 ,_1 and_1	265	161	1894	2009	1112480299740	0.520629
Qandahar_0 ,_1 the_1	148	104	1920	2008	1112537802831	0.290766
Qandahar_0 ,_1 Afghanistan_1	96	84	1973	2009	1112603562359	0.188605
attack_0 on_1 the_1	1228262	534393	1563	2009	1112396538580	0.649902
attack_0 ,_1 and_1	364666	238446	1582	2009	1112396573416	0.192953
attack_0 upon_1 the_1	296992	168420	1637	2009	1112396586266	0.157145
volunteered_0 for_1 the_1	55080	46097	1777	2009	1112396945838	0.445458
volunteered_0 to_1 go_1	40487	35889	1764	2009	1112397115079	0.327438
volunteered_0 to_1 help_1	28081	26139	1833	2009	1112397402465	0.227104
pressured_0 by_1 the_1	16406	15652	1848	2009	1112398077576	0.590675
pressured_0 him_1 to_1	5746	5512	1945	2009	1112401063887	0.206877
